student_id,total_classes,classes_attended,attendance_rate,tardy_count
STU13722,45,29,63.8,1
STU13723,45,35,77.0,4
STU13724,40,33,81.3,3
STU13725,45,25,55.3,2
STU13726,50,34,68.3,2
STU13727,40,33,83.7,3
STU13728,50,39,77.1,2
STU13729,40,33,83.0,3
STU13730,40,37,93.7,4
STU13731,40,28,71.0,2
STU13732,40,24,61.0,3
STU13733,50,29,57.2,2
STU13734,50,24,48.9,1
STU13735,40,23,56.4,1
STU13736,40,26,66.1,2
STU13737,50,35,69.7,0
STU13738,40,24,60.6,1
STU13739,40,26,64.1,2
STU13740,50,43,85.4,5
STU13741,50,30,61.0,2
STU13742,50,38,75.2,3
STU13743,45,37,82.1,2
STU13744,40,25,63.6,4
STU13745,50,27,54.7,2
STU13746,40,23,57.4,2
STU13747,45,27,59.1,3
STU13748,50,25,50.7,6
STU13749,50,37,73.6,0
STU13750,40,18,45.7,3
STU13751,40,30,76.1,1
STU13752,50,34,68.7,4
STU13753,50,29,58.8,5
STU13754,40,23,58.2,2
STU13755,40,28,69.7,6
STU13756,50,24,48.8,2
STU13757,45,32,71.1,5
STU13758,40,25,61.7,4
STU13759,40,29,72.9,4
STU13760,40,20,50.3,5
STU13761,50,30,59.6,2
STU13762,50,32,63.4,6
STU13763,50,28,55.9,2
STU13764,40,14,34.3,3
STU13765,40,24,60.1,4
STU13766,45,40,90.0,4
STU13767,50,33,66.8,4
STU13768,50,33,65.1,1
STU13769,40,34,85.8,2
STU13770,40,26,64.9,0
STU13771,45,34,76.6,2
STU13772,40,21,52.6,2
STU13773,40,26,66.1,6
STU13774,40,26,65.3,1
STU13775,45,24,52.5,4
STU13776,45,36,79.6,2
STU13777,45,32,70.9,3
STU13778,45,27,60.4,5
STU13779,45,31,69.3,1
STU13780,50,32,64.9,2
STU13781,40,27,68.5,4
STU13782,45,31,68.3,4
STU13783,45,28,62.9,5
STU13784,45,21,45.8,0
STU13785,45,35,78.3,1
STU13786,40,27,67.5,3
STU13787,40,24,60.1,2
STU13788,50,36,72.1,5
STU13789,40,30,74.6,0
STU13790,45,32,70.1,3
STU13791,45,21,46.9,2
STU13792,45,33,73.0,3
STU13793,45,23,50.9,5
STU13794,40,32,80.4,1
STU13795,40,27,66.6,7
STU13796,50,28,55.0,3
STU13797,40,33,82.7,2
STU13798,45,31,69.8,4
STU13799,45,26,57.5,5
STU13800,40,28,69.9,3
STU13801,50,41,82.0,4
STU13802,50,38,76.5,4
STU13803,40,16,40.8,3
STU13804,40,27,67.4,2
STU13805,40,27,67.0,5
STU13806,45,31,69.1,1
STU13807,40,25,61.3,1
STU13808,40,24,59.6,2
STU13809,50,31,61.8,1
STU13810,50,30,60.7,3
STU13811,45,31,68.6,2
STU13812,50,35,70.8,5
STU13813,50,36,71.7,6
STU13814,40,24,58.9,0
STU13815,50,30,60.2,3
STU13816,50,30,60.2,3
STU13817,50,33,66.0,1
STU13818,50,34,68.9,0
STU13819,50,31,62.8,2
STU13820,50,38,76.0,1
STU13821,50,34,68.8,2
STU13822,50,27,53.7,0
STU13823,45,34,75.2,4
STU13824,40,29,73.4,3
STU13825,50,25,50.7,3
STU13826,40,22,54.2,2
STU13827,50,28,56.5,3
STU13828,45,27,59.9,2
STU13829,50,33,66.4,0
STU13830,45,24,53.1,1
STU13831,50,26,51.2,5
STU13832,50,39,77.2,5
STU13833,40,31,78.4,2
STU13834,50,37,74.1,5
STU13835,50,21,42.2,5
STU13836,45,25,55.0,1
STU13837,40,28,69.7,3
STU13838,50,31,62.1,2
STU13839,40,14,33.8,0
STU13840,40,31,77.8,2
STU13841,50,26,52.1,2
STU13842,50,38,76.9,0
STU13843,50,28,55.4,4
STU13844,50,40,80.9,4
STU13845,50,27,53.2,4
STU13846,40,32,80.0,3
STU13847,45,19,42.2,3
STU13848,40,21,52.0,0
STU13849,50,33,66.6,6
STU13850,40,28,70.5,4
STU13851,45,30,67.5,1
STU13852,40,27,67.3,5
STU13853,50,37,74.3,4
STU13854,50,34,68.7,2
STU13855,50,25,49.1,1
STU13856,45,28,61.9,5
STU13857,50,34,68.4,2
STU13858,50,29,57.4,4
STU13859,50,29,57.3,2
STU13860,50,28,55.9,4
STU13861,40,21,53.3,0
STU13862,50,26,52.7,4
STU13863,40,21,51.9,2
STU13864,45,30,67.3,1
STU13865,40,25,62.9,2
STU13866,40,23,56.3,3
STU13867,40,30,75.3,2
STU13868,40,20,48.8,1
STU13869,40,23,57.3,4
STU13870,40,30,74.3,2
STU13871,45,34,75.8,1
STU13872,50,22,43.6,1
STU13873,45,30,67.3,7
STU13874,40,22,56.1,4
STU13875,40,27,68.2,3
STU13876,40,29,72.8,1
STU13877,45,43,96.6,5
STU13878,40,30,74.3,4
STU13879,45,32,70.5,1
STU13880,40,24,59.9,1
STU13881,40,27,68.5,2
STU13882,45,27,60.8,3
STU13883,45,31,68.9,2
STU13884,45,32,71.9,2
STU13885,45,28,61.9,5
STU13886,40,33,81.3,4
STU13887,40,27,67.9,5
STU13888,50,30,61.0,3
STU13889,40,35,87.4,2
STU13890,40,24,58.8,2
STU13891,40,22,55.6,3
STU13892,40,33,82.2,3
STU13893,40,29,72.4,2
STU13894,50,36,72.6,2
STU13895,45,30,65.7,3
STU13896,40,29,73.0,5
STU13897,40,25,62.6,1
STU13898,45,21,45.8,0
STU13899,45,23,50.5,3
STU13900,50,41,81.6,3
STU13901,50,33,65.5,4
STU13902,50,29,58.7,2
STU13903,45,28,62.4,5
STU13904,40,30,75.7,2
STU13905,45,32,70.7,5
STU13906,40,23,58.2,3
STU13907,45,24,52.7,3
STU13908,45,23,51.1,2
STU13909,45,29,63.7,5
STU13910,45,25,56.6,1
STU13911,40,22,54.6,2
STU13912,40,29,73.7,1
STU13913,40,24,60.3,3
STU13914,40,30,75.1,4
STU13915,50,42,84.6,3
STU13916,50,43,86.1,3
STU13917,45,25,54.8,5
STU13918,40,30,75.1,1
STU13919,40,27,66.5,3
STU13920,45,31,69.7,1
STU13921,45,35,78.5,4
STU13922,45,36,80.2,2
STU13923,40,31,76.4,2
STU13924,40,34,85.9,6
STU13925,40,22,54.5,4
STU13926,50,37,74.9,4
STU13927,45,27,60.3,4
STU13928,40,28,69.9,0
STU13929,45,25,56.2,2
STU13930,50,30,60.1,1
STU13931,45,31,69.7,1
STU13932,40,24,59.0,2
STU13933,45,33,74.1,4
STU13934,40,21,51.3,2
STU13935,50,35,70.3,2
STU13936,50,20,40.2,4
STU13937,40,24,60.3,2
STU13938,50,33,66.2,1
STU13939,45,28,61.8,2
STU13940,50,30,59.1,1
STU13941,50,33,65.1,4
STU13942,50,26,51.6,5
STU13943,50,42,84.1,5
STU13944,40,29,71.8,0
STU13945,50,42,84.8,3
STU13946,40,25,61.3,3
STU13947,40,31,76.6,2
STU13948,40,26,65.2,1
STU13949,45,33,73.6,3
STU13950,45,28,61.7,1
STU13951,40,21,51.6,5
STU13952,45,29,64.4,1
STU13953,50,37,73.5,2
STU13954,45,30,65.7,2
STU13955,50,27,54.2,1
STU13956,45,22,47.8,7
STU13957,40,24,60.6,5
STU13958,40,22,54.6,3
STU13959,45,36,80.9,5
STU13960,50,46,91.0,0
STU13961,50,35,69.4,4
STU13962,40,27,67.4,4
STU13963,50,29,57.5,4
STU13964,40,25,62.5,3
STU13965,45,24,54.4,2
STU13966,45,35,76.8,0
STU13967,45,36,80.0,5
STU13968,40,30,74.1,4
STU13969,45,36,78.9,3
STU13970,50,29,58.1,4
STU13971,40,28,69.5,2
STU13972,50,38,75.6,4
STU13973,45,26,56.8,4
STU13974,40,28,69.2,2
STU13975,40,31,77.7,2
STU13976,40,34,85.0,5
STU13977,45,23,51.8,2
STU13978,40,22,55.3,3
STU13979,40,33,81.4,1
STU13980,45,29,64.8,4
STU13981,45,27,61.1,4
STU13982,50,34,67.1,3
STU13983,50,38,76.8,2
STU13984,50,39,78.7,1
STU13985,40,25,62.5,4
STU13986,45,33,73.1,4
STU13987,50,35,70.0,2
STU13988,50,38,76.5,3
STU13989,45,18,41.1,1
STU13990,40,22,54.4,3
STU13991,45,31,68.1,2
STU13992,45,19,42.7,2
STU13993,45,41,91.6,5
STU13994,40,14,34.9,3
STU13995,50,35,70.0,3
STU13996,50,26,52.9,2
STU13997,40,27,68.7,6
STU13998,45,22,50.0,4
STU13999,45,27,60.8,2
STU14000,50,36,72.6,4
STU14001,50,31,61.6,1
STU14002,45,33,74.0,0
STU14003,40,29,71.5,3
STU14004,50,32,63.1,2
STU14005,40,17,41.8,2
STU14006,40,31,76.8,3
STU14007,45,32,70.8,3
STU14008,40,31,76.5,2
STU14009,45,30,66.6,5
STU14010,40,26,63.8,1
STU14011,50,27,54.9,1
STU14012,45,32,72.0,6
STU14013,45,30,67.1,3
STU14014,45,28,61.7,2
STU14015,45,32,70.5,5
STU14016,50,33,65.9,2
STU14017,45,25,55.1,1
STU14018,45,20,43.6,4
STU14019,50,20,40.0,2
STU14020,40,27,67.3,3
STU14021,50,28,56.2,2
STU14022,40,22,54.9,2
STU14023,45,23,52.0,3
STU14024,45,36,80.0,4
STU14025,40,22,54.9,5
STU14026,45,19,41.5,4
STU14027,50,37,73.2,2
STU14028,50,27,53.9,2
STU14029,50,37,74.7,6
STU14030,40,33,82.9,3
STU14031,40,29,72.3,4
STU14032,40,30,76.1,3
STU14033,45,25,56.3,4
STU14034,40,27,67.5,3
STU14035,50,26,52.2,6
STU14036,40,29,72.6,2
STU14037,50,34,67.9,4
STU14038,45,29,65.3,3
STU14039,40,22,55.3,4
STU14040,50,29,57.7,0
STU14041,50,30,60.0,1
STU14042,40,29,71.7,5
STU14043,45,24,52.8,3
STU14044,40,29,71.7,0
STU14045,45,30,65.8,4
STU14046,50,39,78.0,6
STU14047,40,27,66.5,2
STU14048,40,32,78.8,3
STU14049,50,37,73.3,3
STU14050,45,31,68.9,2
STU14051,40,27,67.8,3
STU14052,40,34,84.6,3
STU14053,40,26,65.7,6
STU14054,45,30,67.2,4
STU14055,50,37,73.3,2
STU14056,50,25,49.7,2
STU14057,50,45,89.5,2
STU14058,45,24,52.3,1
STU14059,45,29,64.0,0
STU14060,50,37,73.7,4
STU14061,40,27,68.2,3
STU14062,45,30,66.6,2
STU14063,50,35,70.1,4
STU14064,50,27,53.5,3
STU14065,40,33,82.3,5
STU14066,40,33,83.0,1
STU14067,45,42,92.3,6
STU14068,45,30,65.6,3
STU14069,50,37,74.7,1
STU14070,45,31,68.3,4
STU14071,40,29,73.7,4
STU14072,45,30,66.3,1
STU14073,45,25,55.5,4
STU14074,45,38,83.8,5
STU14075,45,22,49.8,2
STU14076,40,18,45.8,3
STU14077,45,19,42.4,2
STU14078,40,26,65.7,2
STU14079,45,35,76.7,2
STU14080,50,34,69.0,4
STU14081,45,24,54.2,1
STU14082,40,18,44.0,2
STU14083,40,25,62.2,3
STU14084,50,36,72.7,3
STU14085,50,43,86.1,5
STU14086,40,24,59.7,4
STU14087,40,27,66.3,3
STU14088,45,27,60.4,2
STU14089,40,33,82.4,1
STU14090,40,34,84.3,3
STU14091,50,44,88.5,2
STU14092,40,30,76.2,2
STU14093,50,36,72.9,2
STU14094,45,30,65.9,0
STU14095,50,38,75.5,6
STU14096,45,28,62.9,4
STU14097,50,36,71.0,1
STU14098,50,41,81.4,2
STU14099,45,20,43.6,0
STU14100,40,22,54.5,4
STU14101,50,29,58.4,3
STU14102,40,22,55.4,3
STU14103,40,30,75.8,3
STU14104,40,20,50.3,6
STU14105,45,35,78.1,4
STU14106,50,33,66.6,4
STU14107,50,33,66.6,8
STU14108,40,29,72.7,3
STU14109,50,25,49.1,2
STU14110,40,33,82.2,7
STU14111,45,39,86.7,4
STU14112,45,30,65.7,2
STU14113,50,36,71.0,3
STU14114,40,28,70.6,3
STU14115,45,42,93.8,5
STU14116,50,23,46.3,3
STU14117,40,34,85.9,1
STU14118,40,29,73.1,4
STU14119,50,40,80.1,3
STU14120,40,25,61.7,3
STU14121,50,35,70.0,0
STU14122,50,38,75.1,1
STU14123,45,32,70.8,4
STU14124,45,23,50.3,4
STU14125,50,27,54.5,3
STU14126,40,36,89.6,3
STU14127,45,31,69.4,2
STU14128,40,33,82.2,1
STU14129,50,32,64.5,4
STU14130,50,20,40.8,3
STU14131,40,29,71.3,5
STU14132,45,24,54.0,2
STU14133,45,28,61.4,2
STU14134,45,40,87.9,0
STU14135,45,22,48.3,2
STU14136,40,29,71.3,3
STU14137,45,31,69.7,3
STU14138,40,33,81.9,3
STU14139,45,36,80.7,4
STU14140,45,34,76.1,7
STU14141,40,18,44.9,2
STU14142,40,26,64.0,2
STU14143,40,21,51.5,4
STU14144,50,41,82.2,6
STU14145,40,27,68.0,5
STU14146,50,31,62.7,0
STU14147,40,30,74.8,5
STU14148,40,32,80.4,4
STU14149,40,29,72.1,1
STU14150,50,30,60.8,0
STU14151,50,32,64.7,1
STU14152,50,34,68.8,0
STU14153,40,27,67.6,3
STU14154,40,21,52.6,3
STU14155,50,36,72.6,3
STU14156,50,24,47.3,4
STU14157,40,23,57.9,2
STU14158,45,31,68.4,3
STU14159,50,34,68.8,4
STU14160,40,35,86.7,4
STU14161,45,28,62.1,1
STU14162,45,29,64.9,2
STU14163,50,34,68.4,2
STU14164,40,29,71.7,2
STU14165,40,26,65.9,5
STU14166,50,32,63.7,2
STU14167,50,33,65.5,6
STU14168,40,28,70.8,5
STU14169,45,41,91.1,1
STU14170,50,26,51.2,5
STU14171,40,20,49.7,4
STU14172,45,22,49.2,6
STU14173,45,24,52.7,1
STU14174,45,36,80.6,1
STU14175,45,31,69.9,4
STU14176,45,29,64.9,2
STU14177,40,23,58.3,3
STU14178,40,30,74.4,3
STU14179,45,24,54.2,2
STU14180,40,24,61.1,3
STU14181,40,19,47.6,1
STU14182,40,22,55.9,3
STU14183,50,22,43.4,2
STU14184,45,30,67.4,3
STU14185,45,30,66.8,2
STU14186,40,19,47.8,2
STU14187,40,28,69.3,2
STU14188,40,24,60.1,1
STU14189,50,38,76.5,1
STU14190,50,39,78.3,3
STU14191,45,27,60.5,8
STU14192,45,29,64.1,5
STU14193,50,29,57.3,4
STU14194,50,35,69.1,4
STU14195,50,40,79.1,3
STU14196,45,31,68.4,6
STU14197,45,32,71.0,6
STU14198,45,28,61.4,2
STU14199,40,28,69.9,5
STU14200,45,30,67.1,2
STU14201,40,24,60.2,2
STU14202,45,36,79.6,3
STU14203,45,30,67.3,2
STU14204,45,37,83.2,1
STU14205,40,24,59.0,2
STU14206,50,29,57.8,5
STU14207,40,29,72.0,1
STU14208,45,31,69.1,3
STU14209,50,32,63.9,3
STU14210,40,25,61.9,2
STU14211,50,30,60.5,2
STU14212,40,30,75.8,1
STU14213,50,34,68.3,0
STU14214,45,32,71.3,6
STU14215,40,22,53.9,4
STU14216,40,26,65.5,3
STU14217,40,29,72.7,2
STU14218,50,36,71.3,4
STU14219,45,25,56.0,2
STU14220,45,24,53.4,4
STU14221,45,35,77.4,5
STU14222,40,28,69.0,5
STU14223,40,24,60.6,6
STU14224,50,32,63.6,3
STU14225,40,29,71.7,0
STU14226,45,28,62.6,2
STU14227,40,22,54.2,5
STU14228,45,34,75.6,0
STU14229,45,29,63.4,3
STU14230,50,30,60.1,3
STU14231,45,32,71.1,0
STU14232,45,20,43.8,2
STU14233,50,45,90.3,1
STU14234,45,25,56.1,1
STU14235,50,33,66.9,4
STU14236,40,32,79.2,6
STU14237,40,18,44.3,7
STU14238,40,33,83.0,4
STU14239,45,41,90.4,3
STU14240,40,26,64.9,3
STU14241,40,23,57.7,3
STU14242,40,24,60.8,2
STU14243,50,31,61.6,2
STU14244,45,26,57.7,1
STU14245,45,29,64.8,3
STU14246,50,31,61.4,3
STU14247,45,34,76.6,3
STU14248,45,14,30.0,3
STU14249,40,27,67.1,3
STU14250,40,27,66.7,1
STU14251,45,33,73.2,1
STU14252,50,31,62.4,2
STU14253,50,38,75.8,4
STU14254,40,27,67.5,4
STU14255,40,31,77.1,1
STU14256,45,20,45.1,6
STU14257,50,28,57.0,3
STU14258,50,33,65.3,4
STU14259,40,21,52.0,4
STU14260,50,39,77.2,1
STU14261,50,37,73.9,2
STU14262,40,23,57.6,1
STU14263,50,42,84.1,4
STU14264,40,29,73.7,1
STU14265,50,34,68.1,6
STU14266,40,25,63.5,2
STU14267,45,40,88.9,2
STU14268,50,29,57.2,3
STU14269,50,43,86.2,2
STU14270,45,32,72.1,6
STU14271,50,36,72.7,6
STU14272,40,27,66.9,2
STU14273,50,30,60.2,1
STU14274,45,31,69.3,2
STU14275,40,30,75.1,6
STU14276,40,30,74.9,3
STU14277,50,35,69.2,2
STU14278,45,20,44.2,5
STU14279,50,35,69.8,4
STU14280,50,32,64.8,5
STU14281,50,21,41.3,4
STU14282,45,30,67.3,2
STU14283,40,27,67.1,2
STU14284,45,29,65.1,0
STU14285,45,39,86.2,3
STU14286,40,23,57.7,1
STU14287,50,25,49.4,4
STU14288,50,28,55.7,3
STU14289,45,26,57.9,5
STU14290,45,31,69.4,6
STU14291,40,31,76.3,3
STU14292,45,24,53.8,1
STU14293,50,34,67.7,3
STU14294,40,34,84.4,2
STU14295,50,33,66.3,2
STU14296,50,30,60.5,1
STU14297,40,25,61.9,4
STU14298,40,28,70.0,4
STU14299,50,22,44.6,2
STU14300,40,31,78.1,0
STU14301,40,28,69.9,9
STU14302,45,33,74.2,2
STU14303,45,24,53.7,2
STU14304,50,34,67.3,3
STU14305,50,41,82.7,4
STU14306,40,21,52.4,4
STU14307,40,33,82.9,3
STU14308,45,31,68.3,1
STU14309,40,31,76.7,4
STU14310,50,28,56.3,3
STU14311,45,27,61.0,2
STU14312,50,27,54.9,4
STU14313,50,28,56.8,0
STU14314,50,31,61.4,2
STU14315,50,31,61.6,5
STU14316,50,37,73.3,6
STU14317,45,32,70.5,6
STU14318,50,34,67.3,4
STU14319,50,40,80.3,4
STU14320,50,30,61.0,5
STU14321,50,32,64.4,1
STU14322,40,35,86.4,3
STU14323,45,35,77.0,2
STU14324,45,33,73.2,3
STU14325,40,30,74.6,1
STU14326,50,30,59.5,3
STU14327,45,32,72.0,2
STU14328,50,27,54.7,3
STU14329,40,19,46.7,0
STU14330,45,32,70.3,3
STU14331,45,23,50.6,4
STU14332,50,38,76.7,3
STU14333,40,29,73.4,4
STU14334,45,24,54.2,1
STU14335,50,30,61.0,3
STU14336,50,22,44.7,2
STU14337,50,24,48.3,3
STU14338,50,39,78.5,5
STU14339,40,32,78.9,4
STU14340,45,24,52.7,3
STU14341,50,40,80.1,2
STU14342,40,33,82.9,5
STU14343,45,36,79.7,1
STU14344,45,26,57.9,1
STU14345,50,29,57.1,1
STU14346,45,26,56.9,2
STU14347,50,40,79.9,1
STU14348,40,22,55.3,1
STU14349,45,34,75.2,0
STU14350,50,40,79.5,4
STU14351,40,30,75.9,3
STU14352,50,37,73.4,2
STU14353,45,23,51.7,1
STU14354,40,20,49.7,4
STU14355,45,32,71.5,2
STU14356,45,33,73.2,2
STU14357,50,29,58.2,3
STU14358,50,33,66.4,0
STU14359,40,27,68.6,2
STU14360,50,38,75.5,3
STU14361,40,27,66.5,1
STU14362,45,30,67.6,0
STU14363,45,36,80.0,4
STU14364,45,29,64.9,4
STU14365,45,30,67.7,6
STU14366,40,26,66.1,2
STU14367,40,31,78.6,7
STU14368,45,24,53.8,6
STU14369,50,19,37.9,2
STU14370,45,30,67.4,8
STU14371,40,34,85.0,5
STU14372,50,42,84.4,1
STU14373,45,27,60.6,4
STU14374,45,22,49.2,3
STU14375,40,32,78.9,5
STU14376,40,21,53.7,4
STU14377,40,29,72.5,3
STU14378,40,26,65.1,2
STU14379,50,27,54.2,2
STU14380,50,35,69.8,6
STU14381,40,24,59.4,3
STU14382,50,19,38.0,7
STU14383,45,33,72.6,7
STU14384,50,31,61.3,3
STU14385,45,32,72.1,9
STU14386,40,31,78.2,2
STU14387,45,26,57.3,6
STU14388,40,28,70.0,0
STU14389,40,30,74.7,7
STU14390,40,26,65.1,6
STU14391,50,31,61.3,5
STU14392,45,28,62.4,6
STU14393,50,31,62.5,3
STU14394,40,27,66.5,2
STU14395,50,37,74.1,1
STU14396,40,28,69.8,1
STU14397,45,28,61.8,6
STU14398,40,23,58.6,1
STU14399,40,26,63.8,2
STU14400,50,29,57.9,6
STU14401,40,31,78.5,9
STU14402,45,26,57.6,3
STU14403,45,32,70.7,7
STU14404,40,30,76.2,1
STU14405,45,24,53.7,3
STU14406,40,24,59.2,3
STU14407,40,22,53.8,3
STU14408,45,32,71.0,1
STU14409,50,35,69.4,2
STU14410,40,25,63.1,2
STU14411,50,40,79.9,2
STU14412,50,29,58.0,3
STU14413,40,30,74.1,3
STU14414,45,26,57.2,1
STU14415,40,34,84.2,3
STU14416,45,18,39.3,1
STU14417,40,27,66.4,5
STU14418,50,47,93.5,6
STU14419,40,26,64.7,3
STU14420,45,27,59.9,0
STU14421,45,29,64.8,5
STU14422,40,19,47.4,6
STU14423,45,42,92.4,6
STU14424,40,26,64.9,4
STU14425,50,34,68.7,3
STU14426,40,20,48.8,3
STU14427,40,23,58.4,0
STU14428,45,32,72.2,3
STU14429,40,24,61.2,5
STU14430,50,31,61.2,0
STU14431,50,31,62.3,6
STU14432,40,27,68.0,5
STU14433,45,39,86.5,2
STU14434,50,26,52.4,4
STU14435,40,29,73.3,2
STU14436,40,23,58.4,3
STU14437,50,39,78.1,2
STU14438,45,27,61.0,3
STU14439,40,24,59.7,2
STU14440,50,26,52.1,1
STU14441,40,20,50.7,3
STU14442,50,27,53.9,3
STU14443,40,22,54.3,4
STU14444,45,22,49.3,3
STU14445,45,35,77.6,2
STU14446,50,35,70.5,2
STU14447,40,25,61.8,3
STU14448,45,28,62.6,5
STU14449,50,39,77.7,2
STU14450,45,36,80.2,4
STU14451,45,40,87.8,2
STU14452,40,30,74.2,3
STU14453,40,24,60.6,3
STU14454,45,39,86.4,2
STU14455,45,31,69.5,3
STU14456,45,27,61.1,0
STU14457,45,27,61.0,2
STU14458,50,20,40.4,5
STU14459,50,35,70.3,1
STU14460,45,27,59.5,2
STU14461,40,30,75.8,1
STU14462,40,31,78.4,3
STU14463,50,38,76.1,4
STU14464,45,21,46.8,1
STU14465,40,32,79.1,2
STU14466,45,30,66.3,2
STU14467,50,38,75.3,3
STU14468,50,33,65.4,3
STU14469,40,29,72.7,1
STU14470,45,24,54.1,4
STU14471,50,34,67.2,4
STU14472,40,19,47.3,4
STU14473,45,34,75.4,4
STU14474,45,23,51.2,6
STU14475,50,30,60.4,1
STU14476,40,29,72.9,3
STU14477,45,26,57.3,1
STU14478,40,24,60.7,2
STU14479,45,30,65.6,2
STU14480,45,32,70.6,4
STU14481,45,22,49.8,4
STU14482,40,38,94.0,3
STU14483,50,28,56.0,2
STU14484,45,29,63.7,7
STU14485,50,42,83.1,1
STU14486,45,35,76.9,3
STU14487,50,32,63.7,4
STU14488,40,29,71.6,3
STU14489,45,29,63.6,2
STU14490,45,36,79.2,2
STU14491,50,31,61.7,4
STU14492,50,28,56.8,2
STU14493,50,34,68.1,6
STU14494,40,29,72.5,2
STU14495,45,35,78.0,1
STU14496,40,22,54.8,3
STU14497,40,18,44.7,1
STU14498,50,34,67.4,2
STU14499,50,32,64.8,5
STU14500,45,22,49.6,1
STU14501,45,34,75.5,3
STU14502,45,31,69.9,4
STU14503,50,27,54.6,1
STU14504,50,42,84.6,9
STU14505,40,30,74.6,3
STU14506,45,28,63.0,3
STU14507,40,31,78.0,4
STU14508,45,29,64.2,4
STU14509,45,25,55.6,4
STU14510,45,19,41.6,3
STU14511,40,23,57.1,2
STU14512,40,27,68.0,6
STU14513,40,26,66.2,2
STU14514,50,32,64.3,1
STU14515,50,31,62.2,0
STU14516,40,24,60.1,2
STU14517,50,29,57.4,4
STU14518,50,28,56.9,4
STU14519,40,20,49.6,4
STU14520,45,35,78.3,2
STU14521,50,26,51.9,5
STU14522,40,30,74.9,3
STU14523,45,20,43.6,2
STU14524,50,33,65.6,4
STU14525,40,30,74.7,6
STU14526,45,35,77.6,2
STU14527,50,39,78.8,2
STU14528,40,24,60.0,0
STU14529,40,25,61.6,2
STU14530,50,26,51.2,3
STU14531,40,32,79.6,3
STU14532,45,17,38.1,2
STU14533,40,23,57.4,6
STU14534,50,24,48.8,4
STU14535,45,31,68.4,1
STU14536,40,32,80.0,1
STU14537,40,30,73.9,3
STU14538,45,27,60.8,4
STU14539,45,32,71.4,7
STU14540,50,24,48.7,1
STU14541,40,22,54.0,5
STU14542,45,35,78.7,2
STU14543,40,25,63.0,6
STU14544,40,25,63.5,2
STU14545,40,25,62.6,2
STU14546,50,35,70.3,4
STU14547,40,23,57.5,4
STU14548,50,34,68.9,4
STU14549,40,27,67.8,1
STU14550,50,41,81.7,4
STU14551,50,34,68.0,6
STU14552,40,32,81.0,3
STU14553,50,29,57.3,3
STU14554,50,37,74.1,3
STU14555,50,33,65.7,0
STU14556,40,22,54.5,4
STU14557,45,34,75.6,1
STU14558,45,30,66.5,4
STU14559,40,31,77.9,3
STU14560,50,33,66.2,3
STU14561,40,27,66.3,2
STU14562,45,32,72.1,1
STU14563,45,17,38.1,2
STU14564,50,36,72.5,4
STU14565,40,26,64.5,0
STU14566,45,30,67.7,3
STU14567,40,29,72.7,3
STU14568,45,26,58.3,2
STU14569,45,33,72.6,4
STU14570,45,39,86.0,3
STU14571,40,15,36.4,3
STU14572,40,20,51.0,3
STU14573,50,25,49.5,3
STU14574,40,23,56.5,0
STU14575,40,21,52.5,2
STU14576,45,33,72.7,6
STU14577,50,34,67.6,1
STU14578,50,23,46.8,1
STU14579,40,20,49.9,3
STU14580,40,25,61.9,1
STU14581,40,27,67.0,3
STU14582,40,22,53.8,0
STU14583,40,26,64.5,6
STU14584,50,29,57.3,2
STU14585,50,37,73.6,2
STU14586,50,34,68.6,2
STU14587,45,17,36.8,1
STU14588,45,33,73.4,2
STU14589,40,30,73.9,3
STU14590,45,30,65.8,3
STU14591,50,47,93.3,5
STU14592,40,27,67.5,1
STU14593,45,28,62.5,1
STU14594,50,41,81.7,4
STU14595,40,22,55.2,1
STU14596,40,35,86.4,1
STU14597,50,35,69.7,10
STU14598,50,38,76.7,2
STU14599,45,19,42.5,7
STU14600,50,27,53.8,4
STU14601,50,27,53.3,5
STU14602,50,28,56.4,1
STU14603,40,25,62.9,3
STU14604,50,38,75.0,11
STU14605,50,26,52.7,1
STU14606,40,21,53.7,3
STU14607,40,33,81.5,0
STU14608,40,18,46.0,1
STU14609,40,23,58.1,2
STU14610,40,24,59.1,1
STU14611,50,38,76.5,5
STU14612,50,30,60.0,3
STU14613,45,34,75.3,1
STU14614,50,34,67.0,5
STU14615,40,28,70.8,5
STU14616,50,34,67.5,5
STU14617,50,28,55.7,4
STU14618,45,27,60.5,3
STU14619,40,27,66.9,3
STU14620,50,37,74.6,3
STU14621,45,43,95.1,3
STU14622,50,41,82.2,5
STU14623,50,19,38.8,3
STU14624,50,42,83.2,1
STU14625,45,26,57.8,2
STU14626,50,33,65.1,2
STU14627,50,31,62.5,6
STU14628,45,18,39.5,3
STU14629,40,32,80.5,5
STU14630,40,26,64.9,1
STU14631,50,38,75.4,4
STU14632,45,17,38.4,2
STU14633,50,27,54.8,2
STU14634,50,35,70.9,6
STU14635,45,33,73.3,4
STU14636,40,30,75.4,2
STU14637,45,25,54.7,2
STU14638,45,42,93.1,1
STU14639,50,42,84.8,1
STU14640,45,36,81.0,2
STU14641,45,25,54.8,1
STU14642,50,27,53.4,4
STU14643,45,35,77.5,4
STU14644,45,24,52.4,5
STU14645,45,32,71.4,0
STU14646,40,23,57.7,3
STU14647,45,29,65.2,3
STU14648,45,35,78.5,5
STU14649,45,29,65.4,3
STU14650,50,29,58.4,1
STU14651,50,43,86.0,2
STU14652,50,36,72.8,4
