student_id,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score
STU12934,15,9.1,8,2,69.8
STU12935,14,24.0,1,9,63.9
STU12936,12,14.6,8,4,82.9
STU12937,8,24.8,6,2,64.0
STU12938,16,10.9,2,11,72.1
STU12939,11,12.8,5,2,48.5
STU12940,16,21.1,4,5,90.1
STU12941,16,7.9,4,7,66.7
STU12942,9,11.5,2,10,49.5
STU12943,12,17.5,2,6,88.4
STU12944,8,9.9,2,14,71.5
STU12945,13,17.6,5,8,71.4
STU12946,12,15.9,7,10,92.0
STU12947,14,7.4,5,6,66.7
STU12948,14,19.8,1,8,89.0
STU12949,9,8.7,2,10,56.8
STU12950,14,18.9,0,7,77.2
STU12951,13,15.6,3,10,75.7
STU12952,8,12.7,4,7,80.8
STU12953,21,9.5,5,12,60.2
STU12954,5,16.6,5,7,52.9
STU12955,11,10.6,2,4,99.5
STU12956,17,21.0,3,6,84.2
STU12957,10,21.2,5,14,69.3
STU12958,14,23.2,5,8,78.4
STU12959,9,16.4,1,3,64.7
STU12960,15,13.0,5,7,73.1
STU12961,12,13.5,4,3,62.5
STU12962,16,13.1,7,10,70.3
STU12963,13,16.2,5,11,57.3
STU12964,9,17.2,8,13,92.9
STU12965,9,21.2,1,4,70.4
STU12966,10,15.1,4,8,63.9
STU12967,17,8.0,4,8,60.6
STU12968,13,13.0,3,6,91.6
STU12969,10,22.8,2,11,72.1
STU12970,15,7.2,4,13,89.1
STU12971,8,18.7,5,3,74.6
STU12972,10,13.0,7,6,79.6
STU12973,14,10.6,5,3,74.8
STU12974,9,17.0,4,4,57.7
STU12975,9,22.8,1,9,87.7
STU12976,13,16.7,5,7,75.6
STU12977,13,13.7,3,11,65.0
STU12978,9,8.5,4,13,71.9
STU12979,6,14.5,6,11,76.5
STU12980,14,8.3,2,14,67.2
STU12981,15,13.5,5,11,62.2
STU12982,6,14.7,4,5,59.4
STU12983,11,3.2,4,9,68.9
STU12984,15,21.9,7,11,84.9
STU12985,16,8.8,5,10,64.8
STU12986,11,14.1,8,6,65.2
STU12987,18,17.7,3,2,68.5
STU12988,13,21.5,0,7,67.8
STU12989,13,11.0,2,10,75.2
STU12990,10,2.5,5,7,70.5
STU12991,15,20.4,1,7,65.6
STU12992,13,8.8,2,6,73.9
STU12993,15,16.8,4,8,82.7
STU12994,10,17.1,5,14,80.0
STU12995,8,1.0,5,5,67.8
STU12996,12,6.9,3,5,79.1
STU12997,17,12.7,5,5,72.1
STU12998,5,2.1,6,10,66.2
STU12999,13,8.3,1,11,50.3
STU13000,8,15.6,6,4,75.7
STU13001,13,14.6,2,11,70.4
STU13002,11,16.5,3,4,81.6
STU13003,13,17.2,6,12,93.8
STU13004,12,6.6,5,4,62.3
STU13005,9,8.6,4,4,56.1
STU13006,6,18.8,2,14,58.6
STU13007,18,22.6,7,13,76.7
STU13008,7,10.2,3,14,68.0
STU13009,16,16.3,3,9,73.7
STU13010,8,19.0,4,10,69.9
STU13011,14,16.2,5,14,82.9
STU13012,17,13.8,2,9,72.3
STU13013,8,11.8,2,5,58.8
STU13014,9,24.9,5,11,62.3
STU13015,8,15.5,5,8,82.8
STU13016,10,16.9,2,5,65.3
STU13017,15,16.6,3,11,79.4
STU13018,15,10.9,5,2,73.1
STU13019,9,15.3,4,8,82.3
STU13020,10,13.4,2,4,88.8
STU13021,14,13.3,0,6,63.2
STU13022,7,16.6,7,4,85.6
STU13023,9,10.4,6,2,60.2
STU13024,12,9.0,6,10,82.3
STU13025,8,17.5,5,3,66.5
STU13026,10,12.3,2,3,46.2
STU13027,9,13.3,3,7,96.5
STU13028,13,5.4,4,2,70.7
STU13029,14,19.8,4,9,81.0
STU13030,16,17.6,2,5,69.0
STU13031,15,18.5,1,4,82.4
STU13032,11,16.9,4,6,63.2
STU13033,12,7.4,9,9,66.4
STU13034,8,16.1,6,2,79.3
STU13035,14,12.0,2,6,70.7
STU13036,13,10.2,3,10,60.6
STU13037,12,17.5,3,3,77.2
STU13038,9,23.3,6,9,76.2
STU13039,13,22.5,4,3,70.1
STU13040,19,18.1,5,8,64.3
STU13041,14,14.8,6,10,70.8
STU13042,11,13.9,7,6,81.9
STU13043,7,10.5,2,12,67.8
STU13044,12,13.7,5,10,52.5
STU13045,14,19.5,3,2,69.8
STU13046,8,24.1,4,8,71.5
STU13047,11,10.9,6,5,74.3
STU13048,9,5.0,1,8,74.0
STU13049,7,12.3,7,2,79.7
STU13050,13,19.5,3,8,70.6
STU13051,16,25.4,1,8,70.1
STU13052,13,21.6,5,11,75.1
STU13053,11,21.4,6,13,51.5
STU13054,6,10.8,5,13,66.9
STU13055,17,10.9,4,11,67.1
STU13056,6,8.4,7,8,69.5
STU13057,14,11.7,3,11,58.1
STU13058,12,19.6,3,3,73.3
STU13059,13,23.1,4,14,68.7
STU13060,9,16.7,3,7,54.6
STU13061,13,13.7,1,13,65.3
STU13062,10,9.7,5,4,72.7
STU13063,13,14.4,3,12,85.2
STU13064,10,16.0,2,7,90.3
STU13065,10,7.7,1,6,70.5
STU13066,16,19.6,5,12,85.7
STU13067,12,12.9,3,5,83.9
STU13068,14,19.3,2,9,78.6
STU13069,15,14.9,8,3,61.8
STU13070,7,16.5,2,8,79.5
STU13071,16,11.5,4,5,64.0
STU13072,14,13.3,2,8,82.1
STU13073,8,18.2,7,6,69.7
STU13074,13,14.3,8,6,70.3
STU13075,7,9.5,6,10,79.3
STU13076,22,15.6,5,14,91.3
STU13077,17,16.9,4,6,77.6
STU13078,6,21.9,5,9,94.4
STU13079,11,20.8,4,8,61.8
STU13080,7,14.7,6,13,66.1
STU13081,9,12.3,3,5,69.3
STU13082,8,13.9,7,14,65.8
STU13083,16,12.4,7,9,82.1
STU13084,7,17.5,4,8,65.3
STU13085,13,20.2,4,13,65.2
STU13086,12,21.2,2,5,55.2
STU13087,12,12.9,12,7,71.9
STU13088,12,12.4,4,8,85.5
STU13089,11,12.9,3,14,78.9
STU13090,16,5.3,4,11,96.5
STU13091,13,9.0,3,14,85.2
STU13092,15,14.8,4,12,85.7
STU13093,11,16.9,4,13,95.1
STU13094,18,17.5,5,8,79.7
STU13095,15,11.1,9,9,57.9
STU13096,9,12.5,4,10,79.4
STU13097,14,13.7,5,6,78.3
STU13098,9,13.1,2,3,69.8
STU13099,9,18.4,5,11,63.1
STU13100,11,8.5,4,13,80.0
STU13101,18,9.3,1,14,69.5
STU13102,11,13.5,5,6,67.7
STU13103,12,8.2,5,12,97.1
STU13104,9,5.5,6,8,88.1
STU13105,12,7.5,5,14,54.7
STU13106,13,13.8,2,4,100.0
STU13107,9,18.2,7,11,75.5
STU13108,15,18.3,3,6,81.4
STU13109,7,22.9,2,7,84.5
STU13110,20,15.5,2,7,87.4
STU13111,12,16.2,7,5,83.2
STU13112,13,13.7,5,4,64.0
STU13113,15,14.0,1,12,79.7
STU13114,14,25.4,3,5,85.2
STU13115,7,16.3,7,2,87.0
STU13116,8,16.7,8,9,59.8
STU13117,10,9.3,4,13,81.8
STU13118,10,17.1,2,4,83.2
STU13119,11,18.3,4,5,62.9
STU13120,8,20.6,4,12,80.2
STU13121,12,18.2,1,10,69.6
STU13122,10,14.4,2,14,64.9
STU13123,9,14.2,2,11,61.7
STU13124,10,14.6,2,10,69.0
STU13125,17,15.5,4,14,81.6
STU13126,12,21.3,9,7,43.5
STU13127,12,20.4,6,5,57.8
STU13128,13,18.8,2,12,66.2
STU13129,9,25.1,9,9,86.3
STU13130,8,1.7,6,8,71.2
STU13131,10,12.7,6,7,87.3
STU13132,14,14.9,2,7,67.0
STU13133,14,11.6,3,10,53.6
STU13134,14,10.4,4,5,54.9
STU13135,11,6.4,1,14,65.2
STU13136,5,13.4,6,7,52.5
STU13137,11,19.5,3,3,73.2
STU13138,12,18.9,7,10,94.9
STU13139,12,11.2,4,8,56.0
STU13140,11,16.1,7,9,81.6
STU13141,16,21.8,5,3,89.5
STU13142,9,7.4,2,13,67.2
STU13143,6,14.2,5,6,68.7
STU13144,10,16.4,4,10,56.8
STU13145,15,15.1,2,14,55.8
STU13146,11,19.3,3,4,74.3
STU13147,8,7.5,7,8,99.5
STU13148,10,10.0,5,14,65.2
STU13149,16,18.4,3,6,79.6
STU13150,10,6.5,4,7,60.9
STU13151,15,19.1,7,6,64.3
STU13152,12,17.2,3,7,59.5
STU13153,13,18.7,1,10,63.2
STU13154,11,12.7,3,8,73.4
STU13155,13,17.5,3,2,51.6
STU13156,11,9.1,7,10,70.4
STU13157,13,12.9,4,3,46.6
STU13158,7,15.2,4,5,66.2
STU13159,12,10.5,8,5,57.1
STU13160,10,16.1,3,6,88.9
STU13161,20,9.3,2,11,74.2
STU13162,7,16.3,4,5,69.6
STU13163,15,23.7,7,9,55.4
STU13164,7,8.7,2,10,71.5
STU13165,15,14.9,1,12,68.6
STU13166,10,6.9,5,12,74.8
STU13167,10,10.8,1,13,69.3
STU13168,8,18.5,4,3,62.6
STU13169,10,12.8,3,13,71.7
STU13170,13,18.7,2,10,54.3
STU13171,16,16.8,3,3,38.7
STU13172,16,14.7,7,4,60.7
STU13173,7,9.9,3,7,54.8
STU13174,12,18.4,4,14,85.9
STU13175,19,16.5,1,10,87.2
STU13176,10,7.4,2,8,80.5
STU13177,9,10.2,3,9,70.5
STU13178,14,1.2,5,3,59.8
STU13179,13,8.2,5,14,71.5
STU13180,10,13.4,7,10,60.3
STU13181,15,9.7,7,7,62.5
STU13182,12,10.8,5,4,62.3
STU13183,11,22.0,6,3,81.9
STU13184,10,20.1,5,13,68.2
STU13185,15,11.5,1,3,40.7
STU13186,9,19.0,2,11,61.6
STU13187,18,21.1,5,10,70.3
STU13188,14,18.1,8,5,73.4
STU13189,15,16.5,5,9,53.5
STU13190,14,20.5,5,12,79.5
STU13191,20,18.8,3,8,83.9
STU13192,10,8.9,3,6,76.9
STU13193,17,14.1,4,12,72.5
STU13194,12,12.2,10,5,78.3
STU13195,12,20.8,0,7,76.5
STU13196,10,12.1,3,14,60.3
STU13197,15,11.2,4,11,83.6
STU13198,13,20.1,3,9,85.1
STU13199,7,16.3,1,6,50.9
STU13200,16,25.6,5,3,54.1
STU13201,7,10.7,5,5,74.7
STU13202,9,12.4,1,12,75.6
STU13203,9,20.6,4,2,82.8
STU13204,12,8.6,0,14,83.1
STU13205,11,21.6,5,10,78.3
STU13206,12,9.0,3,7,71.3
STU13207,9,18.1,3,8,60.6
STU13208,9,5.8,7,2,82.7
STU13209,9,15.2,4,6,80.2
STU13210,14,8.2,7,10,83.0
STU13211,16,24.6,1,2,56.5
STU13212,18,9.6,4,2,85.7
STU13213,18,10.9,2,12,84.9
STU13214,15,17.7,6,3,60.6
STU13215,10,12.0,3,4,74.3
STU13216,13,18.5,6,7,77.3
STU13217,12,11.4,3,12,83.3
STU13218,9,11.1,2,7,69.9
STU13219,10,14.9,5,11,68.7
STU13220,19,8.9,2,11,71.6
STU13221,19,17.0,6,2,60.7
STU13222,8,19.4,4,4,72.2
STU13223,9,17.8,6,14,78.4
STU13224,13,18.2,2,14,79.7
STU13225,15,5.4,6,10,68.7
STU13226,23,12.7,2,9,79.9
STU13227,17,13.9,2,12,74.1
STU13228,11,22.3,6,10,72.2
STU13229,9,12.1,0,12,95.5
STU13230,12,3.5,6,9,75.3
STU13231,12,10.0,5,10,70.4
STU13232,12,11.7,6,8,73.7
STU13233,12,4.2,4,11,72.2
STU13234,26,19.8,5,14,69.5
STU13235,12,7.2,2,10,80.6
STU13236,8,17.2,4,4,73.2
STU13237,9,9.5,5,7,84.7
STU13238,12,22.5,2,7,70.4
STU13239,12,13.6,6,14,92.3
STU13240,16,12.6,1,2,71.9
STU13241,9,17.6,2,13,72.5
STU13242,13,10.0,3,14,65.8
STU13243,10,17.9,5,13,76.3
STU13244,7,12.6,5,12,96.3
STU13245,13,12.0,4,11,72.7
STU13246,9,14.6,4,11,81.9
STU13247,11,9.6,8,8,69.8
STU13248,16,14.0,5,4,42.4
STU13249,7,16.7,4,13,91.6
STU13250,13,3.5,3,3,78.2
STU13251,9,20.5,2,8,100.0
STU13252,15,19.1,4,11,73.5
STU13253,15,5.7,5,5,69.9
STU13254,14,4.9,3,8,71.8
STU13255,14,19.2,4,2,80.5
STU13256,13,18.8,3,11,69.9
STU13257,14,18.1,6,9,66.7
STU13258,8,7.9,5,3,63.1
STU13259,16,24.1,2,9,72.4
STU13260,7,11.2,6,9,83.1
STU13261,11,16.2,2,10,76.0
STU13262,8,16.3,9,5,74.1
STU13263,14,23.0,4,13,70.8
STU13264,11,15.6,7,2,59.8
STU13265,8,17.1,6,11,77.3
STU13266,4,14.6,3,9,64.7
STU13267,19,9.0,2,10,74.5
STU13268,12,3.4,4,12,86.8
STU13269,15,15.2,4,10,69.4
STU13270,15,7.9,4,7,60.5
STU13271,12,16.8,3,9,79.5
STU13272,10,15.7,4,9,78.9
STU13273,9,15.6,7,6,61.3
STU13274,16,9.7,3,5,61.4
STU13275,11,20.2,7,11,76.9
STU13276,11,17.4,4,11,85.2
STU13277,11,9.1,3,12,80.1
STU13278,17,25.3,10,3,65.9
STU13279,21,13.9,4,4,89.1
STU13280,17,8.3,4,12,66.9
STU13281,9,11.2,2,13,86.4
STU13282,10,7.5,0,4,87.0
STU13283,17,21.8,3,13,80.4
STU13284,21,20.4,1,7,63.1
STU13285,7,18.7,2,8,86.8
STU13286,9,17.8,7,7,95.4
STU13287,12,21.2,3,12,86.5
STU13288,10,13.8,5,2,59.5
STU13289,18,17.1,0,8,57.6
STU13290,9,10.9,4,13,77.4
STU13291,8,14.2,2,14,57.9
STU13292,10,17.3,2,10,74.6
STU13293,11,1.0,3,9,71.8
STU13294,17,11.9,4,12,62.5
STU13295,14,15.8,0,6,82.8
STU13296,12,14.6,1,5,60.9
STU13297,14,12.7,6,6,81.0
STU13298,12,17.9,2,14,70.5
STU13299,13,11.5,2,4,72.6
STU13300,15,8.9,2,10,70.8
STU13301,10,20.9,1,6,71.1
STU13302,13,20.2,3,8,90.9
STU13303,13,12.0,2,8,46.8
STU13304,13,14.7,4,2,88.9
STU13305,11,19.2,2,7,47.6
STU13306,9,15.2,2,14,85.4
STU13307,12,17.7,6,5,70.7
STU13308,15,17.4,4,4,78.5
STU13309,9,13.4,5,14,70.1
STU13310,9,17.6,4,4,71.1
STU13311,8,10.2,5,7,73.1
STU13312,10,17.0,6,2,74.6
STU13313,11,14.6,5,6,63.2
STU13314,10,13.2,4,5,56.8
STU13315,12,8.8,3,11,40.3
STU13316,15,15.7,7,9,71.6
STU13317,8,15.2,4,10,100.0
STU13318,11,10.8,6,9,51.9
STU13319,13,7.0,6,8,92.3
STU13320,6,6.8,4,4,74.9
STU13321,14,13.7,2,9,71.7
STU13322,10,16.5,6,2,80.4
STU13323,11,24.2,2,5,68.7
STU13324,6,14.8,4,4,64.0
STU13325,14,6.9,4,12,53.6
STU13326,10,14.0,4,4,72.0
STU13327,10,21.3,2,3,69.7
STU13328,9,11.6,5,8,67.8
STU13329,13,20.6,5,11,83.2
STU13330,11,15.9,4,4,68.0
STU13331,11,18.2,3,8,81.9
STU13332,20,24.3,4,3,56.6
STU13333,15,5.8,3,4,83.8
STU13334,11,19.5,3,13,87.5
STU13335,12,14.5,7,4,72.7
STU13336,9,10.3,3,8,72.5
STU13337,12,14.5,1,11,81.3
STU13338,17,23.5,2,5,78.9
STU13339,8,21.7,1,13,66.2
STU13340,16,5.0,2,11,73.6
STU13341,12,11.2,3,8,99.4
STU13342,9,19.7,7,4,65.6
STU13343,10,14.9,4,11,78.8
STU13344,9,14.9,7,10,78.0
STU13345,17,7.2,2,3,73.1
STU13346,15,11.3,1,13,86.6
STU13347,12,8.2,6,12,92.3
STU13348,10,6.7,4,14,90.4
STU13349,13,8.7,4,4,82.2
STU13350,16,10.4,6,13,88.7
STU13351,9,11.2,6,7,59.6
STU13352,5,10.8,6,12,51.8
STU13353,10,20.1,4,13,40.3
STU13354,9,10.5,5,14,65.7
STU13355,10,22.1,4,7,91.7
STU13356,12,12.6,2,7,75.3
STU13357,11,17.2,4,11,62.1
STU13358,17,17.4,5,9,100.0
STU13359,12,10.5,5,9,61.8
STU13360,13,13.4,5,7,61.5
STU13361,12,12.5,2,9,64.5
STU13362,14,16.9,0,2,82.1
STU13363,7,14.4,3,8,57.0
STU13364,12,11.3,9,4,78.1
STU13365,11,15.6,6,14,58.1
STU13366,12,16.7,0,4,78.1
STU13367,10,24.3,3,10,79.7
STU13368,17,15.3,3,2,65.5
STU13369,14,15.1,3,10,68.9
STU13370,12,17.1,7,6,47.1
STU13371,11,10.3,4,10,75.8
STU13372,9,6.4,1,2,70.6
STU13373,13,13.4,1,7,59.2
STU13374,9,20.4,4,2,90.5
STU13375,11,21.2,2,2,73.7
STU13376,15,5.6,4,6,70.3
STU13377,8,18.3,5,12,88.5
STU13378,12,4.1,3,14,48.9
STU13379,9,17.3,2,6,61.6
STU13380,10,17.0,2,2,67.3
STU13381,12,6.4,1,3,48.6
STU13382,14,20.0,5,4,67.5
STU13383,13,23.7,5,4,47.7
STU13384,10,14.7,8,8,57.6
STU13385,7,15.7,4,3,75.3
STU13386,10,22.4,1,4,69.1
STU13387,13,9.4,4,2,74.2
STU13388,8,9.5,3,2,58.1
STU13389,21,10.8,2,2,68.0
STU13390,11,15.2,3,2,67.2
STU13391,9,15.2,9,5,49.6
STU13392,14,12.2,1,2,80.3
STU13393,8,13.5,4,5,88.3
STU13394,10,12.3,2,7,85.8
STU13395,8,12.5,5,4,50.9
STU13396,16,11.2,3,4,82.0
STU13397,12,11.2,3,13,66.0
STU13398,9,5.0,5,12,93.8
STU13399,12,13.9,2,6,70.3
STU13400,9,5.2,3,11,85.4
STU13401,10,18.8,2,14,57.8
STU13402,7,12.2,5,13,72.3
STU13403,14,14.4,1,3,100.0
STU13404,8,13.1,4,5,55.5
STU13405,9,13.8,1,2,74.2
STU13406,13,21.3,4,11,80.9
STU13407,15,8.2,5,13,66.6
STU13408,11,6.9,4,10,62.5
STU13409,8,15.6,4,4,87.4
STU13410,14,12.5,2,9,76.1
STU13411,14,16.8,10,5,94.5
STU13412,10,18.6,3,7,68.4
STU13413,11,9.5,2,11,76.2
STU13414,7,18.0,11,12,59.9
STU13415,13,9.9,6,5,83.6
STU13416,13,15.4,2,5,61.9
STU13417,8,8.8,3,12,79.0
STU13418,8,15.7,2,7,68.7
STU13419,16,14.9,3,9,71.6
STU13420,7,9.5,5,10,73.2
STU13421,12,8.2,5,3,72.9
STU13422,12,18.8,3,7,73.2
STU13423,12,12.7,4,2,56.4
STU13424,12,20.1,5,8,77.0
STU13425,12,12.3,3,11,65.8
STU13426,12,21.5,5,4,78.2
STU13427,8,10.3,5,10,79.0
STU13428,14,22.4,6,7,62.5
STU13429,12,15.9,4,14,57.5
STU13430,9,17.0,2,14,77.3
STU13431,10,10.0,7,13,71.6
STU13432,10,18.6,4,10,73.9
STU13433,21,18.8,4,7,67.1
STU13434,11,13.4,3,5,68.4
STU13435,12,4.3,6,7,62.8
STU13436,13,9.4,5,2,73.4
STU13437,9,9.4,2,11,65.5
STU13438,7,17.2,1,9,49.1
STU13439,11,12.7,10,11,72.5
STU13440,16,12.8,2,9,73.1
STU13441,13,12.2,7,4,94.4
STU13442,9,22.3,2,6,60.9
STU13443,13,15.2,6,6,71.7
STU13444,6,16.0,2,4,84.8
STU13445,15,11.9,3,12,74.5
STU13446,9,14.9,4,12,80.5
STU13447,12,10.1,5,7,74.6
STU13448,12,16.7,5,12,72.5
STU13449,8,9.3,2,10,72.0
STU13450,9,18.7,5,12,76.3
STU13451,9,11.3,6,13,83.8
STU13452,10,19.7,3,4,90.8
STU13453,16,24.5,4,10,54.4
STU13454,10,15.0,1,14,61.6
STU13455,10,21.6,2,9,87.2
STU13456,18,18.8,2,6,83.8
STU13457,12,7.8,3,14,73.2
STU13458,15,15.6,2,10,73.6
STU13459,13,17.5,6,8,78.0
STU13460,12,18.0,1,4,77.2
STU13461,9,15.9,4,11,65.2
STU13462,17,15.8,0,14,55.3
STU13463,13,15.0,5,14,62.7
STU13464,11,15.7,3,3,70.4
STU13465,16,8.9,3,12,72.0
STU13466,13,13.8,5,6,64.7
STU13467,9,7.7,5,4,94.5
STU13468,10,12.5,2,13,61.4
STU13469,9,12.0,3,11,60.9
STU13470,10,11.7,1,10,70.0
STU13471,19,9.7,6,12,60.0
STU13472,9,16.3,4,11,87.8
STU13473,16,13.4,6,8,71.7
STU13474,21,12.9,5,11,95.6
STU13475,9,8.0,4,11,89.8
STU13476,7,13.5,1,9,68.7
STU13477,16,20.7,8,7,63.2
STU13478,12,20.8,8,10,76.6
STU13479,5,16.9,2,7,88.1
STU13480,12,13.5,6,14,59.0
STU13481,12,17.8,3,13,48.5
STU13482,7,11.7,5,14,66.7
STU13483,8,13.5,3,4,62.7
STU13484,15,11.3,4,3,83.8
STU13485,16,19.5,4,14,59.4
STU13486,9,18.9,7,2,77.8
STU13487,15,14.8,7,10,64.4
STU13488,12,23.7,5,7,62.6
STU13489,18,17.1,1,5,77.6
STU13490,9,16.8,6,6,56.8
STU13491,11,16.2,4,9,86.2
STU13492,7,8.7,3,2,75.1
STU13493,18,10.5,3,9,61.9
STU13494,12,14.7,7,8,97.6
STU13495,8,14.8,3,10,91.4
STU13496,10,17.9,4,5,49.1
STU13497,9,11.7,8,12,67.6
STU13498,20,15.4,10,6,66.7
STU13499,16,15.4,3,9,62.6
STU13500,20,15.6,0,4,86.5
STU13501,11,15.1,5,11,61.8
STU13502,11,8.0,2,12,69.4
STU13503,21,3.7,6,2,68.9
STU13504,14,10.3,4,2,44.2
STU13505,16,12.3,3,12,81.8
STU13506,8,9.1,3,12,91.2
STU13507,15,14.7,2,11,62.5
STU13508,15,20.5,2,7,77.7
STU13509,7,18.6,4,3,74.0
STU13510,14,17.3,2,14,81.0
STU13511,14,19.9,6,10,90.3
STU13512,14,10.4,9,6,70.9
STU13513,13,12.7,1,14,56.3
STU13514,11,18.1,8,12,99.2
STU13515,10,12.6,5,10,71.4
STU13516,15,12.9,4,9,60.2
STU13517,6,24.3,4,9,67.5
STU13518,12,15.5,3,6,70.4
STU13519,17,23.8,1,12,58.8
STU13520,15,5.9,0,13,61.3
STU13521,9,11.8,2,3,84.0
STU13522,8,17.0,1,12,75.4
STU13523,12,15.5,8,12,81.2
STU13524,12,4.7,5,14,79.3
STU13525,9,13.9,3,12,59.3
STU13526,10,27.4,8,7,71.7
STU13527,13,16.2,5,12,88.5
STU13528,9,18.0,5,6,72.7
STU13529,15,11.8,6,4,82.6
STU13530,9,16.2,6,11,79.0
STU13531,17,14.9,4,10,61.4
STU13532,8,20.6,4,8,85.3
STU13533,15,20.4,5,14,88.8
STU13534,11,17.0,2,13,72.9
STU13535,10,15.4,5,13,84.5
STU13536,14,6.6,5,10,73.2
STU13537,9,6.4,1,11,72.6
STU13538,13,15.4,1,12,68.2
STU13539,10,19.4,3,5,60.0
STU13540,8,21.7,4,4,63.8
STU13541,15,10.6,5,3,59.0
STU13542,9,7.5,7,6,86.6
STU13543,6,19.7,7,2,72.4
STU13544,9,10.9,2,7,86.5
STU13545,15,7.1,8,3,46.9
STU13546,12,12.5,4,13,59.3
STU13547,12,12.4,2,13,66.1
STU13548,9,21.6,3,10,82.8
STU13549,11,19.3,6,6,74.2
STU13550,10,11.3,5,3,72.0
STU13551,13,22.0,4,5,52.1
STU13552,14,15.6,4,7,81.5
STU13553,13,20.3,3,5,71.7
STU13554,9,21.6,4,6,94.8
STU13555,11,13.7,2,5,44.8
STU13556,12,17.9,8,5,70.5
STU13557,15,13.0,2,4,58.6
STU13558,5,19.7,1,10,58.1
STU13559,11,15.5,9,4,64.1
STU13560,14,19.8,4,5,90.8
STU13561,7,22.6,4,9,72.6
STU13562,10,17.7,6,6,68.7
STU13563,9,14.5,1,8,69.0
STU13564,8,14.6,4,7,76.0
STU13565,9,1.0,5,2,66.2
STU13566,11,11.4,2,3,75.5
STU13567,8,19.7,3,11,74.6
STU13568,17,19.8,1,6,70.8
STU13569,7,11.3,2,11,76.7
STU13570,20,15.8,4,4,62.9
STU13571,11,14.1,6,13,69.5
STU13572,14,18.4,6,9,55.9
STU13573,9,26.0,4,9,50.8
STU13574,7,18.5,3,3,87.8
STU13575,13,11.6,7,7,81.0
STU13576,6,14.6,7,8,88.1
STU13577,11,22.0,6,8,83.5
STU13578,12,8.0,4,4,63.4
STU13579,8,11.9,4,10,46.2
STU13580,9,18.5,6,14,63.0
STU13581,12,21.5,1,8,77.5
STU13582,11,18.0,2,2,73.0
STU13583,12,12.0,4,10,72.5
STU13584,13,17.7,3,12,67.4
STU13585,15,17.1,4,7,57.9
STU13586,14,16.8,5,7,91.7
STU13587,11,14.5,2,8,79.3
STU13588,11,15.3,6,3,78.2
STU13589,4,10.5,4,12,53.7
STU13590,14,27.4,5,3,69.8
STU13591,6,15.8,3,5,78.8
STU13592,18,17.7,2,14,95.5
STU13593,11,13.9,1,13,85.1
STU13594,14,19.2,1,3,67.9
STU13595,8,8.5,6,8,80.3
STU13596,20,6.3,3,11,76.5
STU13597,21,14.8,2,10,81.6
STU13598,18,25.3,8,3,68.2
STU13599,18,21.0,4,2,73.9
STU13600,16,11.0,2,2,61.9
STU13601,10,17.6,1,14,68.2
STU13602,11,11.8,6,3,86.5
STU13603,8,17.1,4,13,74.6
STU13604,13,17.5,7,4,55.1
STU13605,11,19.6,2,2,66.5
STU13606,11,7.2,1,9,79.9
STU13607,16,8.7,2,7,51.0
STU13608,11,14.6,3,4,81.0
STU13609,15,9.8,5,10,84.7
STU13610,7,9.5,3,5,75.8
STU13611,9,16.4,3,10,64.7
STU13612,12,10.4,2,6,52.5
STU13613,11,26.3,9,10,59.3
STU13614,13,12.3,7,9,90.9
STU13615,15,13.6,9,3,70.3
STU13616,21,16.5,3,6,86.9
STU13617,13,7.5,6,2,68.1
STU13618,11,17.5,3,2,63.5
STU13619,14,16.7,3,4,71.5
STU13620,13,13.3,2,2,87.1
STU13621,8,16.4,4,7,79.0
STU13622,10,17.1,2,7,59.3
STU13623,10,22.2,4,6,63.6
STU13624,13,27.5,3,10,55.5
STU13625,14,9.7,3,12,87.7
STU13626,9,8.5,2,5,74.2
STU13627,12,15.5,6,4,75.4
STU13628,9,4.6,5,4,77.2
STU13629,13,18.2,3,2,71.6
STU13630,22,15.6,6,5,63.5
STU13631,14,16.8,4,8,48.2
STU13632,10,13.5,4,9,74.1
STU13633,15,16.3,2,14,98.3
STU13634,17,17.4,3,7,60.5
STU13635,13,16.0,5,8,50.3
STU13636,13,8.3,3,6,68.4
STU13637,7,15.9,2,9,76.4
STU13638,4,24.3,4,11,59.9
STU13639,11,16.2,2,4,64.7
STU13640,12,15.7,6,9,57.1
STU13641,13,22.8,3,12,72.5
STU13642,14,11.3,4,11,76.3
STU13643,9,19.4,1,8,67.7
STU13644,13,12.3,5,10,61.1
STU13645,9,20.4,4,14,79.1
STU13646,15,19.0,4,7,80.9
STU13647,14,12.9,4,14,69.6
STU13648,9,13.7,4,11,76.3
STU13649,12,19.9,2,11,82.4
STU13650,13,5.7,4,3,61.9
STU13651,11,12.8,4,13,54.8
STU13652,6,18.1,7,12,81.3
STU13653,12,13.5,3,6,95.5
STU13654,19,15.7,3,10,48.0
STU13655,9,4.8,7,8,91.0
STU13656,14,10.7,6,13,71.2
STU13657,17,18.4,3,12,83.7
STU13658,9,11.2,2,13,56.2
STU13659,7,8.5,4,4,65.4
STU13660,9,20.3,2,3,83.2
STU13661,13,17.6,4,9,83.4
STU13662,15,9.6,4,9,68.4
STU13663,14,15.7,8,2,70.9
STU13664,12,9.7,8,3,66.5
STU13665,15,14.2,5,6,56.1
STU13666,9,15.9,4,14,73.4
STU13667,11,11.0,5,6,70.4
