student_id,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education
STU10507,19,Female,Low,32.0,Limited,Masters
STU10508,18,Female,Medium,1.7,High-Speed,Bachelors
STU10509,19,Female,Low,1.9,High-Speed,Masters
STU10510,24,Female,High,7.9,Moderate,Doctorate
STU10511,21,Male,Medium,9.6,Limited,Bachelors
STU10512,18,Female,Medium,12.8,Moderate,High School
STU10513,21,Female,Low,1.9,Moderate,Bachelors
STU10514,24,Male,Medium,30.3,High-Speed,High School
STU10515,22,Male,Medium,9.7,Moderate,High School
STU10516,25,Male,Medium,17.8,High-Speed,Bachelors
STU10517,21,Female,Medium,7.4,Moderate,Bachelors
STU10518,24,Other,Medium,5.1,High-Speed,High School
STU10519,21,Male,High,35.9,High-Speed,Bachelors
STU10520,24,Female,Medium,8.3,High-Speed,Bachelors
STU10521,19,Male,High,19.2,High-Speed,High School
STU10522,24,Female,High,29.1,Moderate,High School
STU10523,23,Female,Medium,10.7,Limited,High School
STU10524,22,Female,Low,7.6,Moderate,High School
STU10525,21,Male,Medium,0.0,Moderate,Bachelors
STU10526,24,Male,High,0.4,High-Speed,Bachelors
STU10527,24,Male,Low,2.1,Moderate,Bachelors
STU10528,21,Male,Medium,2.0,Moderate,High School
STU10529,25,Female,High,2.8,Moderate,High School
STU10530,22,Female,Medium,3.5,High-Speed,High School
STU10531,22,Other,Medium,4.2,Moderate,High School
STU10532,24,Other,Low,5.2,Moderate,High School
STU10533,18,Female,Low,1.0,High-Speed,Bachelors
STU10534,19,Female,Medium,0.4,Moderate,High School
STU10535,22,Female,Low,10.6,Limited,Bachelors
STU10536,22,Female,Low,7.3,High-Speed,Bachelors
STU10537,20,Male,High,5.6,Moderate,Bachelors
STU10538,23,Male,Medium,9.6,Moderate,High School
STU10539,22,Male,High,16.7,Moderate,Masters
STU10540,19,Female,High,5.3,High-Speed,Doctorate
STU10541,23,Female,Low,9.7,Moderate,High School
STU10542,23,Male,Low,29.2,High-Speed,Bachelors
STU10543,21,Female,Medium,17.4,High-Speed,Masters
STU10544,21,Female,Medium,5.3,Moderate,Bachelors
STU10545,21,Male,Low,9.8,Moderate,High School
STU10546,21,Male,Medium,1.9,Moderate,Bachelors
STU10547,20,Female,Low,7.8,High-Speed,Bachelors
STU10548,22,Female,High,37.8,High-Speed,Bachelors
STU10549,21,Female,Low,6.9,Limited,Masters
STU10550,24,Female,Low,24.9,High-Speed,Bachelors
STU10551,18,Female,Low,5.0,Moderate,High School
STU10552,21,Female,High,64.3,Moderate,Bachelors
STU10553,22,Female,Medium,8.2,Moderate,Bachelors
STU10554,21,Female,High,0.4,High-Speed,High School
STU10555,20,Male,Medium,8.4,Moderate,High School
STU10556,19,Male,Medium,3.0,Moderate,Masters
STU10557,19,Male,Low,0.3,High-Speed,Bachelors
STU10558,22,Female,Medium,16.3,High-Speed,High School
STU10559,24,Female,Medium,3.1,High-Speed,High School
STU10560,19,Female,Medium,15.1,High-Speed,Bachelors
STU10561,25,Male,Low,3.2,Moderate,Bachelors
STU10562,19,Male,High,2.1,Moderate,High School
STU10563,18,Male,Low,34.6,Limited,Bachelors
STU10564,22,Male,High,4.3,High-Speed,High School
STU10565,24,Female,Low,8.7,Moderate,High School
STU10566,22,Male,Medium,8.9,High-Speed,Bachelors
STU10567,19,Male,Medium,7.8,Moderate,High School
STU10568,19,Female,Medium,23.4,Moderate,Masters
STU10569,19,Male,Medium,10.7,Limited,High School
STU10570,23,Female,Medium,4.9,Moderate,Bachelors
STU10571,20,Female,Medium,18.8,Limited,High School
STU10572,21,Male,Medium,1.9,Moderate,High School
STU10573,25,Female,Medium,7.5,Moderate,Bachelors
STU10574,20,Female,High,28.6,High-Speed,Bachelors
STU10575,22,Female,Low,9.3,Moderate,Bachelors
STU10576,25,Male,Medium,16.1,Moderate,Bachelors
STU10577,18,Female,Medium,10.1,High-Speed,Bachelors
STU10578,21,Female,Medium,17.4,High-Speed,Bachelors
STU10579,18,Male,Medium,27.5,Moderate,Bachelors
STU10580,24,Male,Medium,3.0,High-Speed,Bachelors
STU10581,23,Other,Low,1.8,High-Speed,Bachelors
STU10582,22,Female,Low,6.3,Moderate,Masters
STU10583,23,Male,Low,11.5,Limited,High School
STU10584,22,Female,Medium,2.4,Moderate,Bachelors
STU10585,18,Male,Medium,0.0,High-Speed,High School
STU10586,18,Male,High,4.0,High-Speed,High School
STU10587,18,Male,Medium,33.0,High-Speed,Bachelors
STU10588,22,Male,Low,11.3,High-Speed,Masters
STU10589,19,Male,High,4.9,High-Speed,Bachelors
STU10590,18,Male,High,2.0,Limited,Bachelors
STU10591,23,Female,Medium,4.2,High-Speed,High School
STU10592,24,Male,Medium,1.8,High-Speed,Bachelors
STU10593,21,Male,High,1.1,High-Speed,Masters
STU10594,22,Female,Medium,22.5,High-Speed,High School
STU10595,25,Male,High,57.5,High-Speed,High School
STU10596,23,Female,Low,1.7,High-Speed,Bachelors
STU10597,20,Male,Low,0.5,Limited,Bachelors
STU10598,24,Male,Medium,3.8,High-Speed,Bachelors
STU10599,20,Male,Medium,5.9,High-Speed,Bachelors
STU10600,21,Male,High,2.2,High-Speed,Bachelors
STU10601,19,Male,High,3.4,High-Speed,High School
STU10602,18,Male,Medium,2.1,High-Speed,Bachelors
STU10603,22,Male,Low,14.1,High-Speed,High School
STU10604,23,Male,High,11.8,High-Speed,High School
STU10605,25,Male,Medium,9.6,Moderate,Bachelors
STU10606,18,Male,Low,4.7,High-Speed,Masters
STU10607,23,Male,Medium,22.8,High-Speed,Bachelors
STU10608,22,Female,Medium,33.2,High-Speed,Bachelors
STU10609,20,Female,Medium,1.8,High-Speed,High School
STU10610,18,Male,Medium,2.4,High-Speed,High School
STU10611,21,Female,Medium,7.1,High-Speed,High School
STU10612,19,Female,High,0.9,High-Speed,Masters
STU10613,21,Male,Medium,5.4,High-Speed,Masters
STU10614,19,Female,Medium,8.3,High-Speed,Doctorate
STU10615,24,Female,Low,7.0,High-Speed,High School
STU10616,23,Male,Medium,3.8,High-Speed,Bachelors
STU10617,18,Male,Low,7.4,Limited,Bachelors
STU10618,18,Female,Low,30.3,Moderate,Bachelors
STU10619,24,Female,Medium,2.2,Moderate,Bachelors
STU10620,19,Male,Low,10.1,Moderate,Bachelors
STU10621,20,Male,Medium,0.4,Limited,High School
STU10622,22,Male,Low,0.7,Moderate,High School
STU10623,21,Male,Medium,7.6,Moderate,High School
STU10624,24,Female,Low,1.1,High-Speed,High School
STU10625,25,Male,Low,0.2,High-Speed,High School
STU10626,25,Male,Low,1.8,Moderate,High School
STU10627,23,Female,High,7.9,Limited,High School
STU10628,24,Male,High,11.5,High-Speed,Bachelors
STU10629,21,Male,Low,2.1,Moderate,Masters
STU10630,21,Female,Medium,10.5,High-Speed,Masters
STU10631,23,Female,Medium,1.9,High-Speed,High School
STU10632,23,Female,High,9.0,High-Speed,High School
STU10633,18,Female,Medium,5.0,High-Speed,High School
STU10634,21,Male,Medium,10.1,High-Speed,Doctorate
STU10635,22,Male,Low,50.4,Moderate,Bachelors
STU10636,25,Female,Medium,26.4,Moderate,High School
STU10637,22,Male,High,0.0,Moderate,Masters
STU10638,19,Male,Medium,20.6,High-Speed,High School
STU10639,24,Male,Low,0.7,Moderate,Masters
STU10640,23,Male,Low,29.1,High-Speed,High School
STU10641,18,Male,Medium,3.1,High-Speed,High School
STU10642,22,Male,Medium,4.6,Moderate,Bachelors
STU10643,20,Male,Medium,0.9,High-Speed,Masters
STU10644,25,Male,High,1.1,High-Speed,Masters
STU10645,18,Female,Low,12.3,High-Speed,Bachelors
STU10646,18,Female,Medium,27.4,Moderate,High School
STU10647,22,Female,High,9.0,High-Speed,Bachelors
STU10648,20,Female,Medium,12.0,Moderate,Doctorate
STU10649,19,Female,Low,13.6,Moderate,Bachelors
STU10650,22,Male,Medium,2.9,Moderate,Bachelors
STU10651,20,Female,High,0.4,Moderate,Bachelors
STU10652,18,Female,Low,0.0,High-Speed,Bachelors
STU10653,25,Female,High,4.1,High-Speed,Bachelors
STU10654,20,Male,Medium,2.6,High-Speed,Bachelors
STU10655,18,Male,Low,0.6,High-Speed,Masters
STU10656,24,Male,Medium,1.9,Moderate,Bachelors
STU10657,22,Male,Medium,1.3,High-Speed,Bachelors
STU10658,23,Female,Medium,23.4,High-Speed,High School
STU10659,22,Female,Medium,1.4,Moderate,High School
STU10660,24,Male,High,7.3,Moderate,Masters
STU10661,21,Other,Low,8.5,Moderate,High School
STU10662,21,Female,Medium,7.4,Moderate,Masters
STU10663,21,Male,Medium,1.0,Moderate,Bachelors
STU10664,22,Male,Medium,3.6,Moderate,Bachelors
STU10665,19,Male,Medium,0.5,High-Speed,Masters
STU10666,22,Male,Low,4.8,Limited,Bachelors
STU10667,25,Male,Medium,2.0,High-Speed,Masters
STU10668,24,Male,Medium,7.8,High-Speed,High School
STU10669,25,Male,Low,11.2,High-Speed,Bachelors
STU10670,24,Male,High,7.2,Moderate,Bachelors
STU10671,23,Female,High,5.4,Limited,High School
STU10672,20,Male,Medium,4.7,High-Speed,Bachelors
STU10673,22,Female,Low,17.5,High-Speed,Bachelors
STU10674,22,Male,Medium,2.4,Moderate,Masters
STU10675,18,Other,Low,12.6,Limited,High School
STU10676,24,Male,Low,13.5,High-Speed,Bachelors
STU10677,18,Male,Medium,5.2,High-Speed,High School
STU10678,18,Female,Low,3.4,Moderate,Bachelors
STU10679,22,Female,Low,6.0,High-Speed,Bachelors
STU10680,19,Female,Low,0.9,Moderate,Bachelors
STU10681,20,Male,Low,0.4,High-Speed,Bachelors
STU10682,20,Male,Low,1.1,High-Speed,High School
STU10683,25,Female,High,2.0,High-Speed,High School
STU10684,24,Female,Low,6.7,High-Speed,High School
STU10685,23,Female,Low,18.0,High-Speed,Bachelors
STU10686,24,Female,Low,2.6,High-Speed,Masters
STU10687,19,Male,High,26.0,Moderate,High School
STU10688,19,Female,Medium,29.4,High-Speed,High School
STU10689,20,Male,Medium,30.3,Limited,Bachelors
STU10690,21,Male,High,17.3,High-Speed,Bachelors
STU10691,18,Male,Medium,4.3,Moderate,High School
STU10692,18,Female,Medium,0.7,High-Speed,High School
STU10693,20,Male,Low,8.0,High-Speed,High School
STU10694,24,Male,Medium,7.8,High-Speed,High School
STU10695,19,Female,Medium,18.0,High-Speed,High School
STU10696,24,Male,Medium,52.4,Moderate,High School
STU10697,23,Female,Low,6.7,Moderate,Bachelors
STU10698,21,Male,Medium,4.0,Moderate,Bachelors
STU10699,20,Male,Low,2.0,High-Speed,High School
STU10700,18,Female,Low,0.0,Moderate,Bachelors
STU10701,22,Male,Medium,6.8,Moderate,Bachelors
STU10702,24,Male,High,7.7,Limited,Masters
STU10703,19,Male,Medium,16.6,Moderate,High School
STU10704,22,Male,Medium,6.7,High-Speed,Bachelors
STU10705,23,Other,Low,23.6,High-Speed,Bachelors
STU10706,20,Male,Low,9.4,High-Speed,High School
STU10707,24,Female,Low,17.4,Moderate,Masters
STU10708,18,Male,Medium,1.5,High-Speed,Bachelors
STU10709,24,Female,Low,18.4,Moderate,Bachelors
STU10710,21,Female,Low,10.7,High-Speed,High School
STU10711,25,Female,Medium,1.8,High-Speed,High School
STU10712,22,Male,Low,2.0,High-Speed,Bachelors
STU10713,21,Male,Medium,24.8,High-Speed,High School
STU10714,23,Male,Medium,0.3,Moderate,Bachelors
STU10715,18,Female,Medium,5.9,High-Speed,High School
STU10716,22,Female,Medium,3.6,Moderate,Bachelors
STU10717,23,Female,Medium,10.4,High-Speed,Bachelors
STU10718,21,Male,Low,17.4,High-Speed,High School
STU10719,21,Female,Medium,4.2,Moderate,Bachelors
STU10720,25,Female,High,5.3,High-Speed,Bachelors
STU10721,22,Male,Low,38.1,Moderate,High School
STU10722,18,Male,Low,14.6,Moderate,High School
STU10723,21,Female,High,21.6,Moderate,High School
STU10724,20,Female,Medium,5.5,High-Speed,High School
STU10725,25,Female,Medium,2.5,High-Speed,Masters
STU10726,23,Male,Medium,5.0,Moderate,Bachelors
STU10727,22,Female,Low,12.0,Moderate,High School
STU10728,19,Male,Medium,1.1,Moderate,High School
STU10729,19,Male,Medium,3.0,High-Speed,High School
STU10730,18,Male,Low,0.5,High-Speed,Bachelors
STU10731,20,Female,Medium,5.4,High-Speed,High School
STU10732,21,Female,Medium,16.7,Moderate,Bachelors
STU10733,19,Female,Medium,0.2,High-Speed,High School
STU10734,18,Male,Low,10.7,High-Speed,Masters
STU10735,23,Female,Medium,25.6,Moderate,High School
STU10736,25,Male,Medium,2.6,High-Speed,Bachelors
STU10737,20,Female,Medium,11.2,High-Speed,Bachelors
STU10738,20,Male,Medium,35.1,High-Speed,Bachelors
STU10739,24,Male,Low,31.1,High-Speed,Bachelors
STU10740,18,Male,Medium,2.5,High-Speed,Bachelors
STU10741,18,Male,Medium,1.0,High-Speed,Bachelors
STU10742,24,Female,Low,1.5,High-Speed,Bachelors
STU10743,25,Female,Medium,11.5,High-Speed,Doctorate
STU10744,21,Male,Medium,12.3,High-Speed,Bachelors
STU10745,18,Female,Medium,10.7,Moderate,Masters
STU10746,24,Male,Low,3.9,High-Speed,High School
STU10747,21,Female,Medium,1.8,High-Speed,Bachelors
STU10748,25,Female,High,8.3,High-Speed,Masters
STU10749,21,Female,Medium,6.3,High-Speed,High School
STU10750,22,Male,High,12.4,High-Speed,Doctorate
STU10751,20,Female,High,5.5,High-Speed,High School
STU10752,23,Female,Low,3.9,Moderate,Masters
STU10753,20,Male,Medium,3.3,High-Speed,Bachelors
STU10754,20,Male,Medium,2.3,Moderate,High School
STU10755,22,Female,High,2.9,High-Speed,Masters
STU10756,21,Female,Low,0.9,High-Speed,High School
STU10757,21,Female,High,4.0,High-Speed,High School
STU10758,18,Female,Medium,0.4,Moderate,High School
STU10759,22,Female,Medium,2.0,High-Speed,Bachelors
STU10760,18,Male,Low,13.0,High-Speed,Doctorate
STU10761,22,Male,Low,3.7,High-Speed,High School
STU10762,18,Male,Medium,10.5,High-Speed,Bachelors
STU10763,19,Female,Low,12.0,Limited,High School
STU10764,24,Male,High,8.3,High-Speed,Bachelors
STU10765,20,Female,Low,30.3,Moderate,High School
STU10766,20,Female,Medium,0.2,Moderate,High School
STU10767,25,Female,Medium,12.7,High-Speed,High School
STU10768,23,Male,Medium,30.3,High-Speed,Bachelors
STU10769,24,Female,Medium,18.8,Moderate,Masters
STU10770,21,Male,Medium,1.7,High-Speed,Bachelors
STU10771,23,Female,Low,3.8,High-Speed,High School
STU10772,19,Male,Low,1.8,Moderate,Bachelors
STU10773,25,Male,Medium,8.7,Moderate,Bachelors
STU10774,23,Female,Medium,11.8,Moderate,High School
STU10775,25,Male,Medium,3.6,Moderate,High School
STU10776,20,Male,Medium,7.4,High-Speed,High School
STU10777,21,Female,Medium,11.2,High-Speed,Bachelors
STU10778,19,Female,Medium,5.2,High-Speed,Bachelors
STU10779,20,Female,Low,18.3,Moderate,Bachelors
STU10780,24,Female,Medium,14.0,Limited,High School
STU10781,18,Female,High,0.6,High-Speed,High School
STU10782,22,Male,High,9.2,High-Speed,Doctorate
STU10783,19,Male,Medium,2.5,High-Speed,High School
STU10784,21,Male,Medium,7.7,Moderate,Masters
STU10785,25,Female,High,29.9,High-Speed,Bachelors
STU10786,23,Female,Medium,20.1,High-Speed,High School
STU10787,24,Male,Low,4.9,Limited,Bachelors
STU10788,23,Male,Low,3.3,Moderate,Masters
STU10789,19,Female,Medium,2.5,High-Speed,Bachelors
STU10790,24,Male,High,7.2,Limited,Masters
STU10791,21,Female,Medium,1.2,High-Speed,High School
STU10792,19,Female,Low,7.6,High-Speed,Bachelors
STU10793,21,Female,Low,0.0,High-Speed,Masters
STU10794,23,Male,Medium,3.7,Moderate,Masters
STU10795,20,Female,High,2.4,Moderate,Bachelors
STU10796,24,Female,Medium,33.7,High-Speed,Bachelors
STU10797,18,Female,Medium,12.3,Limited,High School
STU10798,20,Female,Low,4.1,High-Speed,High School
STU10799,18,Female,High,0.9,Moderate,High School
STU10800,23,Female,Medium,6.9,Moderate,High School
STU10801,25,Male,Low,2.3,High-Speed,High School
STU10802,24,Female,Medium,7.3,High-Speed,High School
STU10803,20,Female,Low,17.1,Moderate,Doctorate
STU10804,20,Male,Low,9.1,High-Speed,Bachelors
STU10805,19,Female,Low,9.5,Moderate,Bachelors
STU10806,22,Female,Low,7.4,High-Speed,Doctorate
STU10807,23,Female,Medium,24.9,Moderate,High School
STU10808,21,Male,Medium,25.5,High-Speed,Bachelors
STU10809,23,Male,Medium,6.8,High-Speed,Bachelors
STU10810,21,Other,Medium,3.5,High-Speed,High School
STU10811,24,Female,Low,5.8,Moderate,Bachelors
STU10812,21,Male,Low,2.0,High-Speed,High School
STU10813,25,Female,Medium,9.6,High-Speed,High School
STU10814,18,Female,Medium,6.6,Limited,High School
STU10815,21,Female,Low,1.0,Moderate,Masters
STU10816,21,Female,High,2.1,High-Speed,Bachelors
STU10817,19,Male,Medium,6.2,Limited,Bachelors
STU10818,20,Male,High,20.8,Moderate,Bachelors
STU10819,23,Male,Medium,7.9,High-Speed,High School
STU10820,23,Female,Low,10.9,High-Speed,Bachelors
STU10821,24,Male,Medium,3.9,Moderate,Bachelors
STU10822,24,Male,Low,8.0,Moderate,High School
STU10823,25,Male,Medium,5.6,High-Speed,Bachelors
STU10824,21,Female,Low,10.2,High-Speed,High School
STU10825,22,Female,High,0.5,High-Speed,High School
STU10826,23,Male,Low,6.5,High-Speed,Masters
STU10827,24,Male,High,3.3,High-Speed,Bachelors
STU10828,21,Female,High,3.8,High-Speed,Bachelors
STU10829,24,Male,Medium,30.8,Moderate,Bachelors
STU10830,25,Male,Medium,1.9,Moderate,High School
STU10831,18,Male,Medium,3.5,High-Speed,Bachelors
STU10832,18,Male,High,6.8,High-Speed,Bachelors
STU10833,24,Male,Medium,18.9,High-Speed,Bachelors
STU10834,18,Female,Medium,5.1,High-Speed,Doctorate
STU10835,24,Male,Medium,12.9,Limited,Doctorate
STU10836,21,Female,High,18.4,Moderate,Bachelors
STU10837,19,Male,Medium,3.5,High-Speed,Masters
STU10838,22,Female,Medium,4.7,High-Speed,Bachelors
STU10839,21,Female,Medium,4.2,High-Speed,Bachelors
STU10840,19,Male,High,17.0,Moderate,High School
STU10841,19,Female,Medium,0.4,High-Speed,Bachelors
STU10842,23,Male,Low,3.5,Moderate,Masters
STU10843,21,Female,Medium,10.8,Moderate,Bachelors
STU10844,21,Male,High,7.9,High-Speed,Bachelors
STU10845,24,Male,Medium,5.4,Moderate,High School
STU10846,19,Male,High,7.4,Moderate,High School
STU10847,19,Other,Low,2.1,Moderate,High School
STU10848,19,Female,Medium,5.4,Limited,High School
STU10849,24,Female,Medium,6.6,High-Speed,Bachelors
STU10850,23,Male,High,22.0,High-Speed,High School
STU10851,21,Female,Low,2.9,Moderate,Bachelors
STU10852,19,Male,High,19.2,Moderate,Bachelors
STU10853,18,Female,Medium,9.8,Limited,High School
STU10854,21,Male,Low,0.2,High-Speed,High School
STU10855,24,Male,Medium,12.3,Moderate,Masters
STU10856,23,Male,Low,0.3,High-Speed,High School
STU10857,18,Male,Medium,56.5,High-Speed,High School
STU10858,24,Female,Low,19.6,High-Speed,Masters
STU10859,20,Male,Low,3.4,High-Speed,Doctorate
STU10860,21,Female,High,2.8,High-Speed,Bachelors
STU10861,20,Male,Low,4.6,Moderate,High School
STU10862,24,Female,Low,4.2,High-Speed,High School
STU10863,24,Male,Medium,4.4,High-Speed,Doctorate
STU10864,24,Male,Medium,3.6,High-Speed,Masters
STU10865,19,Female,Medium,9.2,High-Speed,Bachelors
STU10866,23,Male,Medium,1.7,Limited,High School
STU10867,19,Male,Medium,17.8,High-Speed,High School
STU10868,23,Female,Medium,15.9,High-Speed,High School
STU10869,22,Female,Low,6.1,Moderate,Bachelors
STU10870,19,Male,Low,18.2,Moderate,High School
STU10871,20,Male,Medium,2.7,Moderate,Doctorate
STU10872,23,Female,Medium,0.2,Moderate,High School
STU10873,19,Male,Medium,9.2,Limited,Bachelors
STU10874,21,Male,Medium,5.8,High-Speed,High School
STU10875,24,Male,Medium,8.0,Limited,Bachelors
STU10876,23,Female,Low,21.8,Moderate,High School
STU10877,23,Female,Low,33.3,High-Speed,Bachelors
STU10878,19,Male,Medium,9.6,Moderate,Bachelors
STU10879,22,Male,Medium,13.7,Moderate,High School
STU10880,19,Male,Medium,0.8,High-Speed,Masters
STU10881,25,Female,Low,1.7,High-Speed,Bachelors
STU10882,20,Male,Medium,12.6,Limited,Masters
STU10883,20,Male,High,5.4,High-Speed,Masters
STU10884,23,Female,Low,5.6,High-Speed,Masters
STU10885,23,Male,Medium,3.5,Moderate,High School
STU10886,19,Female,High,8.9,High-Speed,High School
STU10887,20,Male,Medium,1.9,High-Speed,Doctorate
STU10888,20,Male,Medium,9.4,Moderate,Bachelors
STU10889,22,Male,Low,1.8,Moderate,High School
STU10890,21,Female,Medium,0.6,High-Speed,Bachelors
STU10891,22,Female,Low,3.8,Limited,High School
STU10892,25,Female,High,2.5,High-Speed,Bachelors
STU10893,18,Male,Medium,20.9,High-Speed,Masters
STU10894,24,Female,Medium,0.5,High-Speed,Bachelors
STU10895,22,Male,Medium,1.8,Moderate,High School
STU10896,25,Male,Medium,7.6,High-Speed,Bachelors
STU10897,19,Female,Medium,6.2,High-Speed,Bachelors
STU10898,21,Male,High,0.4,Moderate,Bachelors
STU10899,19,Male,High,0.1,High-Speed,High School
STU10900,24,Male,Medium,42.1,Moderate,Bachelors
STU10901,25,Male,High,10.2,High-Speed,Bachelors
STU10902,18,Male,Medium,4.3,Limited,Bachelors
STU10903,21,Female,Medium,6.0,High-Speed,Masters
STU10904,23,Male,Medium,2.9,High-Speed,Bachelors
STU10905,20,Female,Low,4.0,High-Speed,High School
STU10906,22,Female,Low,9.9,Moderate,Bachelors
STU10907,25,Male,Low,20.4,Moderate,Bachelors
STU10908,19,Male,Medium,1.9,High-Speed,High School
STU10909,18,Male,Medium,17.4,Moderate,Bachelors
STU10910,20,Female,Medium,1.2,High-Speed,High School
STU10911,22,Male,High,2.3,Limited,High School
STU10912,20,Female,Medium,0.4,Limited,Masters
STU10913,22,Male,Medium,1.4,Limited,Masters
STU10914,25,Female,Low,23.7,Moderate,Bachelors
STU10915,23,Male,Low,5.8,Limited,Bachelors
STU10916,21,Male,Medium,0.8,High-Speed,Masters
STU10917,25,Female,Medium,30.5,Moderate,Doctorate
STU10918,20,Female,Medium,20.1,Moderate,Bachelors
STU10919,20,Male,Low,13.3,Limited,Bachelors
STU10920,20,Female,Medium,25.7,High-Speed,Bachelors
STU10921,21,Male,Low,2.4,High-Speed,High School
STU10922,18,Female,Low,17.2,High-Speed,Bachelors
STU10923,22,Female,Low,11.1,Moderate,Bachelors
STU10924,25,Male,Low,19.4,High-Speed,Masters
